9603136	380
9603158	381
9607076	382
9607202	383
9610132	384
9611190	385
9611197	386
9612114	387
9612207	388
9204060	389
9205004	390
9304026	391
9509049	392
9511230	393
9606112	394
9606008	395
9609219	396
9207091	397
9210068	398
9504102	399
9505097	400
9507008	401
9509175	402
9509176	403
9510074	404
9511180	405
9512005	406
9512006	407
9512139	408
9603004	409
9604062	410
9605032	411
9606043	412
9606073	413
9607032	414
9608183	415
9609059	416
9611112	417
9611188	418
9612105	419
9505035	420
9506011	421
9509162	422
9510101	423
9608085	424
9611230	425
9612131	426
9702014	427
9702154	428
9509146	429
9606133	430
9610154	431
9701165	432
9701175	433
9703007	434
9703148	435
9310035	436
9604178	437
9606176	438
9607019	439
9607057	440
9607229	441
9608053	442
9611050	443
9612126	444
9702038	445
9605030	446
9609159	447
9610140	448
9703098	449
9703167	450
9609111	451
9701129	452
9702061	453
9610076	454
9611063	455
9611201	456
9612085	457
9702180	458
9703100	459
9703110	460
9703210	461
9704043	462
9704044	463
9704061	464
9704104	465
9704170	466
9705004	467
9609176	468
9610043	469
9705113	470
9705175	471
9706155	472
9506052	473
9601003	474
9602077	475
9702136	476
9704089	477
9705162	478
9705212	479
9706117	480
9706144	481
9706207	482
9605033	483
9609017	484
9610234	485
9710206	486
9406091	487
9609167	488
9611172	489
9702199	490
9705174	491
9705210	492
9709178	493
9709193	494
9710021	495
9710031	496
9711013	497
9611092	498
9309124	499
9703157	500
9707123	501
9708118	502
9711201	503
9512043	504
9709180	505
9712023	506
9801057	507
9802093	508
9711162	509
9711165	510
9805189	511
9403040	512
9511194	513
9604091	514
9604156	515
9612215	516
9704006	517
9708147	518
9803194	519
9805019	520
9805112	521
9805170	522
9806155	523
9807138	524
9807235	525
9808141	526
9809111	527
9810163	528
9402119	529
9610162	530
9706110	531
9706226	532
9801139	533
9802202	534
9803224	535
9804176	536
9807096	537
9602154	538
9405012	539
9403096	540
9403187	541
9508091	542
9610151	543
9706195	544
9707013	545
9707044	546
9801009	547
9806140	548
9812170	549
9901126	550
9901137	551
9610148	552
9610249	553
9611159	554
9611173	555
9612080	556
9709027	557
9711098	558
9711200	559
9712086	560
9812135	561
9901042	562
9902160	563
9903123	564
9904207	565
9905006	566
9905080	567
9905195	568
9907061	569
9908091	570
9908126	571
9403123	572
9605201	573
9803205	574
9807040	575
9902098	576
9903031	577
9904104	578
9905032	579
9907189	580
9907200	581
9908041	582
9212115	583
9511169	584
9810157	585
9810064	586
9903224	587
9907178	588
9908142	589
9909101	590
9904115	591
9910216	592
1002	593
9201007	594
9204031	595
9210123	596
9304062	597
9306005	598
9402089	599
9604090	600
9803235	601
9807051	602
9809015	603
9810063	604
9812035	605
9902125	606
9902155	607
9904017	608
9905012	609
9905210	610
9906064	611
9906194	612
9907070	613
9907209	614
9908076	615
9908116	616
9908186	617
9909001	618
9909041	619
9909053	620
9909058	621
9909121	622
9909134	623
9910149	624
9910219	625
9912012	626
9912118	627
9912132	628
9912187	629
9202037	630
9206004	631
9209116	632
9202014	633
9203083	634
9212020	635
9307049	636
9309089	637
9402085	638
9403058	639
9405124	640
9409119	641
9411170	642
9501073	643
9503114	644
9510097	645
9511131	646
9512031	647
9512127	648
9601075	649
9602126	650
9603074	651
9511203	652
9601150	653
9605136	654
9606036	655
9608019	656
9608173	657
9609209	658
9611134	659
9611196	660
9701048	661
9704177	662
9706171	663
9707143	664
9707208	665
9707223	666
9708031	667
9709043	668
9709049	669
9709214	670
9710208	671
9711080	672
9711197	673
9712214	674
9801030	675
9801087	676
9801123	677
9801204	678
9802111	679
9802148	680
9504019	681
9607011	682
9607043	683
9611079	684
9704186	685
9707207	686
9710244	687
9801160	688
9802030	689
9803084	690
9803116	691
9803156	692
9803239	693
9803259	694
9805012	695
9805032	696
9805167	697
9204099	698
9308131	699
9310159	700
9512222	701
9706174	702
9706192	703
9711161	704
9803090	705
9805087	706
9806195	707
9807137	708
9807187	709
9808016	710
9808097	711
9808149	712
9607060	713
9608125	714
9611014	715
9705024	716
9711048	717
9802109	718
9802150	719
9802203	720
9803171	721
9804170	722
9806074	723
9807090	724
9807097	725
9807098	726
9808006	727
9808162	728
9809067	729
9809122	730
9809179	731
9810051	732
9508072	733
9601023	734
9602111	735
9602136	736
9802183	737
9806087	738
9807080	739
9807087	740
9807164	741
9809192	742
9810126	743
9810206	744
9811149	745
9603133	746
9803001	747
9803002	748
9803137	749
9805114	750
9805129	751
9809022	752
9811035	753
9811156	754
9811208	755
9812017	756
9812089	757
9812144	758
9901041	759
9901101	760
9902012	761
9902074	762
9702076	763
9803023	764
9803131	765
9805140	766
9806021	767
9806171	768
9503121	769
9507170	770
9708042	771
9802042	772
9803015	773
9803060	774
9803251	775
9805015	776
9805082	777
9807046	778
9807226	779
9809009	780
9811097	781
9811230	782
9812092	783
9812238	784
9901109	785
9901134	786
9902129	787
9903026	788
9903059	789
9711027	790
9806022	791
9809124	792
9811141	793
9902071	794
9310151	795
9607164	796
9611213	797
9801206	798
9805157	799
9809147	800
9810155	801
9811089	802
9811193	803
9812093	804
9812118	805
9812163	806
9903019	807
9903225	808
9904021	809
9905096	810
9905111	811
9910093	812
9612146	813
9708005	814
9711035	815
9805104	816
9810186	817
9810227	818
9811120	819
9902170	820
9902195	821
9903109	822
9903132	823
9905075	824
9905104	825
9906030	826
9906201	827
9603090	828
9603100	829
9606049	830
9607108	831
9702103	832
9702165	833
9704142	834
9705169	835
9801161	836
9806051	837
9807014	838
9811133	839
9812032	840
9901149	841
9903214	842
9903269	843
9904036	844
9905134	845
9905139	846
9905143	847
9907006	848
9905221	849
9906182	850
9808117	851
9811167	852
9901056	853
9906204	854
9906224	855
9907204	856
9908104	857
9703040	858
9704189	859
9908175	860
9908196	861
9808122	862
9209117	863
9909047	864
9804006	865
9902208	866
9905148	867
9906168	868
9906221	869
9909070	870
1033	871
2226	872
9702056	873
9907080	874
9908174	875
9909076	876
9910132	877
9911055	878
9808032	879
9903238	880
9906040	881
9908047	882
9910081	883
9909103	884
9806217	885
9903190	886
9903241	887
9301052	888
9612014	889
9705223	890
9909130	891
9909205	892
9911043	893
9912001	894
9912233	895
9405029	896
9705117	897
9902067	898
9903091	899
9905081	900
9908110	901
9910252	902
9911040	903
9911161	904
9911199	905
1003	906
9912242	907
9909127	908
9910269	909
9912160	910
1004	911
9810131	912
1005	913
9311183	914
9506135	915
9601078	916
9603097	917
9611194	918
9712257	919
9805026	920
9811178	921
9901099	922
9902132	923
9904145	924
9908025	925
9908036	926
9908040	927
9909030	928
9909114	929
9909140	930
9909163	931
9910148	932
9912239	933
208020	934
9307107	935
9306145	936
9309093	937
9410010	938
9509105	939
9409165	940
9410209	941
9503207	942
9506014	943
9511043	944
9411134	945
9506186	946
9610192	947
9611124	948
9309105	949
9509171	950
9605042	951
9611064	952
9612148	953
9701190	954
9702037	955
9702194	956
9702195	957
9706057	958
9707068	959
9708040	960
9708141	961
9708166	962
9711029	963
9711069	964
9712186	965
9305010	966
9712197	967
9807142	968
9809097	969
9604128	970
9607174	971
9609128	972
9612010	973
9612011	974
9612012	975
9709216	976
9806174	977
9808042	978
9810022	979
9810087	980
9806121	981
9811211	982
9609112	983
9803101	984
9812193	985
9903139	986
9311168	987
9412109	988
9606177	989
9609124	990
9612078	991
9712230	992
9905038	993
9905078	994
9204036	995
9205040	996
9211130	997
9212060	998
9301026	999
9304009	1000
9306002	1001
9404108	1002
9404185	1003
9405019	1004
9510175	1005
9512218	1006
9611071	1007
9805023	1008
9811237	1009
9812110	1010
9904100	1011
9310187	1012
9401042	1013
9402039	1014
9403066	1015
9505175	1016
9510177	1017
9610066	1018
9706132	1019
9711005	1020
9801195	1021
9802052	1022
9802069	1023
9803031	1024
9803067	1025
9804188	1026
9806194	1027
9810072	1028
9812046	1029
9812219	1030
9903205	1031
9903219	1032
9906200	1033
9906215	1034
9907114	1035
9907183	1036
9908046	1037
9909025	1038
9509080	1039
9806131	1040
9312182	1041
9608116	1042
9805006	1043
9901122	1044
9909072	1045
9909164	1046
9206032	1047
9603104	1048
9701061	1049
9708120	1050
9908034	1051
9910079	1052
9404101	1053
1006	1054
9910243	1055
9501063	1056
9511002	1057
9805093	1058
1007	1059
9405171	1060
9807069	1061
9901148	1062
9911150	1063
9610193	1064
9705176	1065
9310194	1066
9704005	1067
9711138	1068
9712251	1069
9802076	1070
9804085	1071
9805178	1072
9806026	1073
9806065	1074
9809021	1075
9810145	1076
9811162	1077
9812013	1078
9812056	1079
9901050	1080
9506187	1081
9605159	1082
9702025	1083
9710180	1084
9712130	1085
9806089	1086
9905228	1087
9906165	1088
9909112	1089
9911101	1090
1008	1091
9301008	1092
9301014	1093
9303112	1094
9409139	1095
9507046	1096
9202013	1097
9202057	1098
9212147	1099
9303068	1100
9310104	1101
9311011	1102
9205074	1103
9401036	1104
1009	1105
9610215	1106
1010	1107
9608174	1108
9706225	1109
9808157	1110
9901128	1111
9505176	1112
9510023	1113
9601007	1114
9602073	1115
9501096	1116
9506002	1117
9606082	1118
9608169	1119
9611043	1120
9612143	1121
9612182	1122
9702106	1123
9704167	1124
9705127	1125
9705138	1126
9602135	1127
9604166	1128
9612231	1129
9704029	1130
9704197	1131
9705190	1132
9708036	1133
9709072	1134
9710151	1135
9712239	1136
9804009	1137
9804058	1138
9807033	1139
9808119	1140
9601085	1141
9601097	1142
9605069	1143
9611075	1144
9612115	1145
9612127	1146
9701093	1147
9701125	1148
9703228	1149
9704011	1150
9704114	1151
9707079	1152
9707093	1153
9711107	1154
9802116	1155
9803117	1156
9803265	1157
9804035	1158
9804123	1159
9804199	1160
9805105	1161
9805145	1162
9805162	1163
9806004	1164
9806216	1165
9808041	1166
9808061	1167
9809130	1168
9810243	1169
9811047	1170
9811060	1171
9812038	1172
1011	1173
9703038	1174
9703078	1175
9708039	1176
9710231	1177
9712072	1178
9804041	1179
9804163	1180
9805069	1181
9902004	1182
9907211	1183
9908019	1184
9909081	1185
9909176	1186
9508117	1187
9508156	1188
9509148	1189
9308139	1190
9405069	1191
9409089	1192
9512081	1193
9611202	1194
9611215	1195
9612087	1196
9612157	1197
9612222	1198
9612223	1199
9701151	1200
9701168	1201
9702101	1202
9702187	1203
9608042	1204
9611072	1205
9701144	1206
9611042	1207
9701025	1208
9703030	1209
9705120	1210
9705128	1211
9706130	1212
9707250	1213
9204083	1214
9511193	1215
9602071	1216
9602144	1217
9603009	1218
9603113	1219
9604042	1220
9604055	1221
9604133	1222
9604139	1223
9606185	1224
9607201	1225
9608096	1226
9608117	1227
9610082	1228
9610236	1229
9611164	1230
9612121	1231
9612162	1232
9612198	1233
9702006	1234
9702203	1235
9703052	1236
9703056	1237
9703102	1238
9703208	1239
9703218	1240
9704018	1241
9704041	1242
9704080	1243
9704123	1244
9704127	1245
9704158	1246
9705046	1247
9705055	1248
9705110	1249
9705132	1250
9705188	1251
9706039	1252
9706072	1253
9706177	1254
9706194	1255
9706196	1256
9707099	1257
9707164	1258
9707217	1259
9707228	1260
9707259	1261
9708012	1262
9708022	1263
9708034	1264
9708037	1265
9708063	1266
9708119	1267
9709107	1268
9709220	1269
9710009	1270
9710014	1271
9710104	1272
9710174	1273
9710178	1274
101093	1275
9603053	1276
9707179	1277
9709042	1278
9710153	1279
9711122	1280
9510134	1281
9603109	1282
9604089	1283
9607112	1284
9607149	1285
9608108	1286
9609026	1287
9610172	1288
9611125	1289
9612051	1290
9702015	1291
9703031	1292
9704112	1293
9705057	1294
9705192	1295
9705221	1296
9706100	1297
9707158	1298
9707188	1299
9708099	1300
9709091	1301
9709099	1302
9711002	1303
9711037	1304
9711053	1305
9711072	1306
9306069	1307
9705091	1308
9709108	1309
9709114	1310
9710217	1311
9711063	1312
9411021	1313
9411100	1314
9507074	1315
9706168	1316
9603089	1317
9603186	1318
9604013	1319
9607051	1320
9610024	1321
9610062	1322
9611060	1323
9707002	1324
9805018	1325
9712201	1326
9801147	1327
9801170	1328
9803044	1329
9803166	1330
9804120	1331
9805034	1332
9806099	1333
9807198	1334
9810099	1335
9810116	1336
9810185	1337
9810219	1338
9811159	1339
9811213	1340
9901008	1341
9901077	1342
9612205	1343
9712185	1344
9807060	1345
9812184	1346
9812239	1347
9903210	1348
9904095	1349
9711179	1350
9712047	1351
9712084	1352
9809039	1353
9812139	1354
9906161	1355
9207011	1356
9309028	1357
9403050	1358
9608177	1359
9611065	1360
9611233	1361
9702008	1362
9702111	1363
9704037	1364
9707190	1365
9712117	1366
9712206	1367
9802068	1368
9804001	1369
9810147	1370
9812172	1371
9812180	1372
9903077	1373
9903107	1374
9903187	1375
9903239	1376
9904064	1377
9904132	1378
9906192	1379
9907008	1380
9907166	1381
9908052	1382
9908056	1383
9908105	1384
9908134	1385
9801182	1386
9908141	1387
1012	1388
9205059	1389
9206053	1390
9302035	1391
9403141	1392
9405136	1393
9506136	1394
9507109	1395
9702190	1396
9911110	1397
9204088	1398
9206047	1399
9208027	1400
9205034	1401
9211016	1402
9212004	1403
9305023	1404
9305043	1405
9311083	1406
9208075	1407
9401007	1408
9403026	1409
9306044	1410
9406125	1411
9604044	1412
9611238	1413
9811090	1414
9811203	1415
1013	1416
9911234	1417
9912276	1418
9805067	1419
9909048	1420
9810123	1421
9808138	1422
9908018	1423
9909199	1424
9912182	1425
9912018	1426
1014	1427
9502097	1428
9606100	1429
9803011	1430
9806244	1431
9807215	1432
9903055	1433
9903266	1434
9904136	1435
9511139	1436
9612091	1437
9702053	1438
9705216	1439
9411080	1440
9511176	1441
9606105	1442
9710093	1443
9803030	1444
9803079	1445
9805022	1446
9807078	1447
9903011	1448
9710225	1449
1015	1450
9811016	1451
9709229	1452
9710069	1453
9810165	1454
1016	1455
9607049	1456
9808057	1457
9906164	1458
9907158	1459
9911215	1460
9301068	1461
9404077	1462
9505052	1463
9604040	1464
9606104	1465
9705029	1466
9605009	1467
9308075	1468
9712021	1469
9712073	1470
9802047	1471
9802126	1472
9302047	1473
9307010	1474
9804083	1475
9303139	1476
9702201	1477
9805028	1478
9804101	1479
9805143	1480
9806075	1481
9808045	1482
9806103	1483
9806106	1484
9610126	1485
9803046	1486
9806199	1487
9807223	1488
9805171	1489
9808017	1490
9901012	1491
9901079	1492
9901144	1493
9902073	1494
9902101	1495
9902121	1496
9903085	1497
9612128	1498
9706109	1499
9711116	1500
9803138	1501
9808182	1502
9811010	1503
9811048	1504
9901060	1505
9709014	1506
9804180	1507
9807169	1508
9810070	1509
9812094	1510
9901073	1511
9904065	1512
9904186	1513
9905223	1514
9906244	1515
9601143	1516
9906217	1517
9812187	1518
9909043	1519
9910099	1520
9908088	1521
1017	1522
9609035	1523
9808129	1524
9811053	1525
9811077	1526
9811171	1527
9902140	1528
9903223	1529
9905215	1530
9406160	1531
9610113	1532
9702089	1533
9705151	1534
9707009	1535
9812090	1536
9506026	1537
9611228	1538
9808127	1539
9901037	1540
9610101	1541
9709109	1542
9805153	1543
9905127	1544
1018	1545
9603087	1546
9604035	1547
9604179	1548
9609212	1549
9701042	1550
9801049	1551
9802163	1552
9906048	1553
9911218	1554
9912135	1555
9912175	1556
9508177	1557
9512089	1558
9512177	1559
9601077	1560
9508042	1561
9510229	1562
9601177	1563
9602043	1564
9603060	1565
9603061	1566
9603126	1567
9603183	1568
9302058	1569
9511053	1570
9603123	1571
9511045	1572
9604068	1573
9604168	1574
9604189	1575
9606118	1576
9609095	1577
9604119	1578
9605077	1579
9609181	1580
9612095	1581
9612204	1582
9612236	1583
9305143	1584
9702163	1585
9702164	1586
9705011	1587
9705078	1588
9710046	1589
9711043	1590
9711205	1591
9712004	1592
9712170	1593
9504049	1594
9511115	1595
9604052	1596
9606033	1597
9608095	1598
9609225	1599
9611026	1600
9611047	1601
9611111	1602
9612054	1603
9612089	1604
9701088	1605
9701092	1606
9702058	1607
9702077	1608
9702079	1609
9702202	1610
9704120	1611
9704190	1612
9705036	1613
9705040	1614
9706096	1615
9710110	1616
9710155	1617
9711102	1618
9712221	1619
9801060	1620
9802051	1621
9802067	1622
9605234	1623
9705053	1624
9712213	1625
9804177	1626
9805156	1627
9809027	1628
9809032	1629
9812073	1630
9808079	1631
9806069	1632
1113	1633
9605051	1634
9801165	1635
9910021	1636
1019	1637
2049	1638
9605022	1639
9703097	1640
9707253	1641
9908101	1642
9908149	1643
9909210	1644
9912176	1645
9912223	1646
9510221	1647
9710101	1648
9812059	1649
9901011	1650
9901086	1651
9907192	1652
9311060	1653
9406048	1654
9503023	1655
9506042	1656
9508082	1657
9508086	1658
9703187	1659
9608070	1660
9707122	1661
9806193	1662
9810062	1663
9811015	1664
9412055	1665
9506061	1666
9608071	1667
9609195	1668
9701022	1669
9702007	1670
9703089	1671
9705101	1672
9707073	1673
9707083	1674
9707168	1675
9711159	1676
9801129	1677
9802149	1678
9807121	1679
9811054	1680
9811174	1681
9811219	1682
9812060	1683
9905204	1684
9906228	1685
9607186	1686
9810065	1687
9601019	1688
9711168	1689
9809199	1690
9906043	1691
9910097	1692
1020	1693
9805177	1694
1021	1695
9406206	1696
9505186	1697
9604136	1698
9606187	1699
9609198	1700
9701178	1701
9704157	1702
9705105	1703
9705193	1704
9801102	1705
9806068	1706
9906007	1707
9912105	1708
9303016	1709
9308112	1710
9308154	1711
9309039	1712
9401147	1713
9403155	1714
9403191	1715
9406082	1716
9411102	1717
9504108	1718
9204024	1719
9601091	1720
9410237	1721
9401006	1722
9407044	1723
9503045	1724
9308124	1725
9311117	1726
9408060	1727
9410104	1728
9502065	1729
9504070	1730
9504148	1731
9507112	1732
9510028	1733
9510034	1734
9610032	1735
9311012	1736
9401025	1737
9402016	1738
9406067	1739
9409060	1740
9507022	1741
9610131	1742
9611039	1743
9410162	1744
9412228	1745
9508153	1746
9606109	1747
9612196	1748
9703081	1749
9706218	1750
9710166	1751
9712137	1752
9208026	1753
9502122	1754
9503226	1755
9506132	1756
9509095	1757
9509123	1758
9512025	1759
9512040	1760
9602179	1761
9704137	1762
9803019	1763
9307101	1764
9508141	1765
9805185	1766
9708110	1767
1022	1768
9311055	1769
9802096	1770
9902115	1771
9202038	1772
9508049	1773
9702118	1774
9805128	1775
9211035	1776
9306027	1777
9403056	1778
9403116	1779
9406034	1780
9408091	1781
9411062	1782
9612194	1783
9701027	1784
9705052	1785
9705124	1786
9706102	1787
9709035	1788
9712066	1789
9712144	1790
9807017	1791
1023	1792
9512044	1793
9612084	1794
9706031	1795
9908073	1796
9910131	1797
9912113	1798
9501049	1799
9306009	1800
9309034	1801
9311147	1802
9405067	1803
9412167	1804
9510144	1805
9602085	1806
9602119	1807
9603115	1808
9604045	1809
9609139	1810
9610153	1811
9610230	1812
9611040	1813
9207103	1814
9301067	1815
9305116	1816
9312153	1817
9405107	1818
9412059	1819
9305163	1820
9202074	1821
9205090	1822
9301062	1823
9304164	1824
9409167	1825
9505027	1826
9801022	1827
9804185	1828
9808192	1829
9907154	1830
9301019	1831
9305020	1832
9505128	1833
9602016	1834
9603117	1835
9702027	1836
9707023	1837
9809102	1838
9809182	1839
9812189	1840
9906248	1841
9908115	1842
9908157	1843
9909022	1844
9911080	1845
1024	1846
9301050	1847
9512153	1848
9606139	1849
9704057	1850
9710129	1851
9811022	1852
9812074	1853
9904109	1854
9905196	1855
9905217	1856
9907066	1857
9909007	1858
9909015	1859
9909098	1860
9910095	1861
9912081	1862
9912226	1863
9212029	1864
9301035	1865
9506106	1866
9507160	1867
9508058	1868
9511162	1869
9512012	1870
9307050	1871
9605049	1872
9607007	1873
9205115	1874
9501069	1875
9607185	1876
9608017	1877
9612008	1878
9612119	1879
9703060	1880
9703123	1881
9703214	1882
9704009	1883
9307066	1884
9406015	1885
9708074	1886
9709065	1887
9206026	1888
9405113	1889
9501113	1890
9609086	1891
9701011	1892
9705160	1893
9708003	1894
9709002	1895
9710007	1896
9711128	1897
9712017	1898
9804011	1899
9201020	1900
9409117	1901
9609107	1902
9611024	1903
9611193	1904
9703010	1905
9811101	1906
9812161	1907
9811084	1908
9710120	1909
9711083	1910
9711099	1911
9801166	1912
9807140	1913
9812116	1914
9901032	1915
9711130	1916
9701117	1917
9711127	1918
9805148	1919
9606136	1920
9607058	1921
9706089	1922
9706141	1923
9707192	1924
9710222	1925
9802033	1926
9803142	1927
9806056	1928
9807166	1929
9902134	1930
9906243	1931
9907206	1932
9910050	1933
9803163	1934
9803216	1935
9803260	1936
9805073	1937
9811021	1938
9812224	1939
9408155	1940
9706217	1941
9811195	1942
9905165	1943
9908090	1944
9910057	1945
9308052	1946
9801090	1947
9806146	1948
9807127	1949
9808069	1950
9801142	1951
9912015	1952
9710033	1953
9904097	1954
9907170	1955
1025	1956
9203079	1957
9308005	1958
9612181	1959
9804131	1960
9807056	1961
9907013	1962
9908135	1963
9910170	1964
9912279	1965
9202054	1966
9201014	1967
9202039	1968
9203071	1969
9206084	1970
9207004	1971
9207094	1972
9208035	1973
9209085	1974
9211040	1975
9212149	1976
9302048	1977
9303046	1978
9304087	1979
9305079	1980
9306122	1981
9211119	1982
9304034	1983
9307151	1984
9205051	1985
9206016	1986
9302109	1987
9412158	1988
9305083	1989
9503030	1990
9407025	1991
9311049	1992
9407190	1993
9604041	1994
9211072	1995
9310026	1996
9404025	1997
9512046	1998
9607026	1999
9607078	2000
9608014	2001
9608145	2002
9608154	2003
9310003	2004
9510016	2005
9612214	2006
9702173	2007
9702184	2008
9707174	2009
9710063	2010
9511173	2011
9611023	2012
9701137	2013
9702093	2014
9705130	2015
9706186	2016
9710049	2017
9710246	2018
9711112	2019
9804066	2020
9602014	2021
9701163	2022
9707087	2023
9707203	2024
9608015	2025
9610105	2026
9610155	2027
9612076	2028
9701054	2029
9702168	2030
9703156	2031
9704095	2032
9706097	2033
9708025	2034
9708065	2035
9708103	2036
9709113	2037
9711067	2038
9712189	2039
9712215	2040
9801081	2041
9802147	2042
9803072	2043
9806030	2044
9202085	2045
9311092	2046
9402113	2047
9503014	2048
9510008	2049
9704151	2050
9808080	2051
9902105	2052
9902120	2053
9611165	2054
9712223	2055
9810254	2056
9710006	2057
9712048	2058
9809072	2059
9807076	2060
9812031	2061
9907026	2062
9707214	2063
9711090	2064
9711124	2065
9901146	2066
9906242	2067
9907131	2068
9609122	2069
9806016	2070
9908107	2071
9912086	2072
1026	2073
9310144	2074
9312059	2075
9405110	2076
9411163	2077
9910178	2078
9201036	2079
9206063	2080
209014	2081
9201021	2082
9203056	2083
9203077	2084
9205030	2085
9205071	2086
9207001	2087
9209118	2088
9210010	2089
9210017	2090
9211054	2091
9301021	2092
9304012	2093
9307025	2094
9212003	2095
9302026	2096
9308002	2097
9312003	2098
9403121	2099
9201017	2100
9201041	2101
9202021	2102
9204044	2103
9204065	2104
9205018	2105
9205088	2106
9206061	2107
9206097	2108
9207067	2109
9208047	2110
9209007	2111
9209037	2112
9210026	2113
9210115	2114
9211096	2115
9211107	2116
9212072	2117
9301103	2118
9301122	2119
9302020	2120
9303027	2121
9303136	2122
9303167	2123
9304057	2124
9304061	2125
9305026	2126
9305087	2127
9306101	2128
9306147	2129
9307088	2130
9308001	2131
9308076	2132
9309011	2133
9309027	2134
9309085	2135
9310080	2136
9310126	2137
9310166	2138
9311157	2139
9312185	2140
9312206	2141
9401148	2142
9401161	2143
9403143	2144
9404170	2145
9405109	2146
